#      fraction  |  rate ex |  rate inh  | rate res    |  cv es     |  cv inh   |   cv res   |   cv all   |   recstart  |  simtime  
# ----------------------------------------------------------------------------------------------------------------------------------
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN     0.726719         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN     0.726719         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN     0.726719         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN     0.726719         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN     0.726719         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN     0.726719         5000        10000  
         0.5      5.36281      5.38302    0.0053719     0.723103     0.728246          NAN     0.724669         5000        10000  
         0.5      5.36281      5.38302            0     0.723103     0.728246          NAN     0.724669         5000        10000  
         0.5      5.36281      5.38302   0.00991736     0.723102     0.728246            0     0.722593         5000        10000  
         0.5      5.36281      5.38302    0.0632231     0.723102     0.728246     0.148149      0.66657         5000        10000  
         0.5      5.36281      5.38302  0.000413223     0.723103     0.728246          NAN     0.724669         5000        10000  
         0.5      5.36322      5.38302     0.114463     0.723023     0.728246     0.331773     0.651934         5000        10000  
         0.5      5.36281      5.38302    0.0376033     0.723103     0.728246    0.0446534      0.69837         5000        10000  
         0.5      5.37314      5.38679      2.02149     0.722741     0.728126      1.33364     0.961673         5000        10000  
         0.5      5.36281      5.38302   0.00330579     0.723103     0.728246          NAN     0.724669         5000        10000  
         0.5      5.59091      5.62075      57.8054     0.718523     0.718222     0.998127     0.833154         5000        10000  
         0.5      5.36281      5.38302            0     0.723103     0.728246          NAN     0.724669         5000        10000  
         0.5       5.6938      5.70849      79.6347     0.716994     0.711614      0.12796     0.474424         5000        10000  
         0.5      5.71983      5.73962      88.0145     0.715625     0.711302     0.103175      0.46364         5000        10000  
         0.5      5.77107       5.7934      100.815       0.7132     0.710619    0.0963097     0.459707         5000        10000  
         0.5      5.78554      5.80943      103.786     0.713039     0.710192    0.0879277     0.456126         5000        10000  
         0.5         5.85       5.8783      118.183     0.710259     0.706173    0.0791165      0.45065         5000        10000  
         0.5      5.85124      5.87925        118.2     0.709321      0.70707    0.0838705     0.452376         5000        10000  
         0.5      5.91653      5.94623      134.471     0.709236     0.704751    0.0761179     0.448745         5000        10000  
         0.5      5.90661      5.93208      132.198     0.709568     0.703733    0.0732173     0.447508         5000        10000  
         0.5      5.97273      5.98962      146.167     0.707756     0.705258    0.0685063     0.445106         5000        10000  
         0.5      5.76653      5.78868      99.3698     0.713017     0.709828     0.104635     0.462904         5000        10000  
         0.5      5.85785      5.88491      120.179     0.709956     0.705855    0.0875769     0.453938         5000        10000  
         0.5      5.36281      5.38302   0.00206612     0.723103     0.728246          NAN     0.724669         5000        10000  
         0.5      5.36281      5.38302   0.00289256     0.723103     0.728246          NAN     0.724669         5000        10000  
         0.5      5.36281      5.38302    0.0231405     0.723103     0.728246            0      0.71038         5000        10000  
         0.5      5.36281      5.38302            0     0.723103     0.728246          NAN     0.724669         5000        10000  
         0.5      5.36281      5.38302    0.0396694     0.723103     0.728246    0.0390692     0.694533         5000        10000  
         0.5      5.36281      5.38302    0.0152893     0.723102     0.728246            0     0.720528         5000        10000  
         0.5      5.36281      5.38302   0.00165289     0.723103     0.728246          NAN     0.724669         5000        10000  
         0.5      5.36281      5.38302     0.171901     0.723105     0.728247     0.410785     0.646708         5000        10000  
         0.5      5.36446      5.38302     0.281405     0.723026     0.728247     0.612829     0.688809         5000        10000  
         0.5      5.36653      5.38396     0.556198     0.722788     0.728235     0.851734     0.773611         5000        10000  
         0.5      5.69215      5.70283      78.9091     0.716666     0.711371     0.121299     0.471513         5000        10000  
         0.5      5.73264      5.74811      91.0426     0.714642     0.711189     0.110397     0.466179         5000        10000  
         0.5      5.75207      5.77358       96.564     0.713206     0.710313    0.0959074     0.459489         5000        10000  
         0.5      5.82066      5.84906      111.848     0.712119     0.708036    0.0845817     0.453989         5000        10000  
         0.5      5.81446      5.84245       110.19     0.712075      0.70859    0.0914702     0.456896         5000        10000  
         0.5      5.71488      5.73302      85.9657     0.715756     0.711318     0.128419     0.474051         5000        10000  
         0.5       5.8876      5.90849      127.302     0.709253     0.705396     0.081479     0.451066         5000        10000  
         0.5      5.81405      5.84811      110.304     0.712006     0.709666    0.0974239     0.459503         5000        10000  
         0.5       5.8843      5.90377      126.353     0.709728     0.705323    0.0772934     0.449531         5000        10000  
