#      fraction  |  rate ex |  rate inh  | rate res    |  cv es     |  cv inh   |   cv res   |   recstart  |  simtime  
# ----------------------------------------------------------------------------------------------------------------------
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
         0.5      5.38719      5.35472            0     0.726767     0.726609          NAN         5000        10000  
