#      rate      |    C_m    |     g      |     g_1     |    tau_1    |  V_dist1   |  V_dist2   | 
# ------------------------------------------------------------------------------------------------------------------
       65000          250           25           80           90         7.75            0  
       65000          250           25           80           90            8            0  
       65000          250           25           80           90         8.25            0  
       65000          250           25           80           90         8.75            0  
       65000          250           25           80           90          8.5            0  
       65000          250           25           80           90            9            0  
       65000          250           25           60           70         5.75          0.1  
       65000          250           25           60           70            6          0.1  
       65000          250           25           70           80         5.25          0.1  
       65000          250           25           60           70          5.5          0.1  
       65000          250           25           70           80          5.5          0.1  
       65000          250           25           70           80            5          0.1  
       65000          250           25           80           90         4.75          0.1  
       65000          250           25           80           90          4.5          0.1  
       65000          250           25           80           90            5          0.1  
       65000          250           25           60           70         5.25          0.1  
       65000          250           25           80           90         5.25          0.1  
       65000          250           25           70           80         4.75          0.1  
       65000          250           25           60           70            5          0.1  
       65000          250           25           70           80          4.5          0.1  
       65000          250           25           60           70         4.75          0.1  
       65000          250           25           60           70          4.5          0.1  
       65000          250           25           70           80         4.25          0.1  
       65000          250           25           70           80            4          0.1  
       65000          250           25           60           70         4.25          0.1  
       65000          250           25           60           70            4          0.1  
       65000          250           25           80           90         4.25          0.1  
       65000          250           25           80           90            4          0.1  
       65000          250           25           60           70         5.75          0.2  
       65000          250           25           70           80         5.25          0.2  
       65000          250           25           60           70          5.5          0.2  
       65000          250           25           70           80          5.5          0.2  
       65000          250           25           70           80            5          0.2  
       65000          250           25           80           90         4.75          0.2  
       65000          250           25           80           90            5          0.2  
       65000          250           25           80           90          4.5          0.2  
       65000          250           25           60           70         5.25          0.2  
       65000          250           25           70           80         4.75          0.2  
       65000          250           25           60           70            5          0.2  
       65000          250           25           70           80          4.5          0.2  
       65000          250           25           60           70         4.75          0.2  
       65000          250           25           60           70          4.5          0.2  
       65000          250           25           70           80         4.25          0.2  
       65000          250           25           80           90         4.25          0.2  
       65000          250           25           70           80            4          0.2  
       65000          250           25           80           90            4          0.2  
       65000          250           25           60           70         4.25          0.2  
       65000          250           25           60           70            4          0.2  
       65000          250           25           60           70         5.75          0.3  
       65000          250           25           70           80         5.25          0.3  
       65000          250           25           60           70          5.5          0.3  
       65000          250           25           70           80            5          0.3  
       65000          250           25           80           90         4.75          0.3  
       65000          250           25           80           90            5          0.3  
       65000          250           25           80           90          4.5          0.3  
       65000          250           25           60           70         5.25          0.3  
       65000          250           25           70           80         4.75          0.3  
       65000          250           25           60           70            5          0.3  
       65000          250           25           80           90         4.25          0.3  
       65000          250           25           70           80          4.5          0.3  
       65000          250           25           60           70         4.75          0.3  
       65000          250           25           60           70         5.75          0.4  
       65000          250           25           60           70          4.5          0.3  
       65000          250           25           70           80         5.25          0.4  
       65000          250           25           60           70          5.5          0.4  
       65000          250           25           70           80         4.25          0.3  
       65000          250           25           70           80            5          0.4  
       65000          250           25           80           90            4          0.3  
       65000          250           25           80           90         4.75          0.4  
       65000          250           25           70           80            4          0.3  
       65000          250           25           60           70         4.25          0.3  
       65000          250           25           80           90          4.5          0.4  
       65000          250           25           70           80         4.75          0.4  
       65000          250           25           60           70         5.25          0.4  
       65000          250           25           60           70            4          0.3  
       65000          250           25           60           70            5          0.4  
       65000          250           25           80           90         4.25          0.4  
       65000          250           25           70           80          4.5          0.4  
       65000          250           25           60           70          5.5          0.5  
       65000          250           25           70           80            5          0.5  
       65000          250           25           80           90         4.75          0.5  
       65000          250           25           60           70         4.75          0.4  
       65000          250           25           80           90          4.5          0.5  
       65000          250           25           60           70          4.5          0.4  
       65000          250           25           70           80         4.75          0.5  
       65000          250           25           60           70         5.25          0.5  
       65000          250           25           70           80         4.25          0.4  
       65000          250           25           80           90            4          0.4  
       65000          250           25           70           80            4          0.4  
       65000          250           25           60           70         4.25          0.4  
       65000          250           25           60           70            5          0.5  
       65000          250           25           60           70            4          0.4  
       65000          250           25           80           90         4.25          0.5  
       65000          250           25           70           80          4.5          0.5  
       65000          250           25           60           70          5.5          0.6  
       65000          250           25           70           80            5          0.6  
       65000          250           25           80           90         4.75          0.6  
       65000          250           25           80           90          4.5          0.6  
       65000          250           25           60           70         5.25          0.6  
       65000          250           25           70           80         4.75          0.6  
       65000          250           25           60           70         4.75          0.5  
       65000          250           25           80           90            4          0.5  
       65000          250           25           60           70          4.5          0.5  
       65000          250           25           70           80         4.25          0.5  
       65000          250           25           60           70            5          0.6  
       65000          250           25           80           90         4.25          0.6  
       65000          250           25           70           80            4          0.5  
       65000          250           25           70           80          4.5          0.6  
       65000          250           25           60           70         4.25          0.5  
       65000          250           25           70           80            5          0.7  
       65000          250           25           60           70            4          0.5  
       65000          250           25           80           90          4.5          0.7  
       65000          250           25           70           80         4.75          0.7  
       65000          250           25           60           70         5.25          0.7  
       65000          250           25           60           70         4.75          0.6  
       65000          250           25           80           90            4          0.6  
       65000          250           25           70           80         4.25          0.6  
       65000          250           25           60           70            5          0.7  
       65000          250           25           60           70          4.5          0.6  
       65000          250           25           80           90         4.25          0.7  
       65000          250           25           70           80          4.5          0.7  
       65000          250           25           70           80            4          0.6  
       65000          250           25           60           70         4.25          0.6  
       65000          250           25           80           90          4.5          0.8  
       65000          250           25           70           80         4.75          0.8  
       65000          250           25           60           70         5.25          0.8  
       65000          250           25           60           70         4.75          0.7  
       65000          250           25           80           90            4          0.7  
       65000          250           25           60           70            4          0.6  
       65000          250           25           70           80         4.25          0.7  
       65000          250           25           60           70            5          0.8  
       65000          250           25           80           90         4.25          0.8  
       65000          250           25           70           80          4.5          0.8  
       65000          250           25           60           70          4.5          0.7  
       65000          250           25           70           80         4.75          0.9  
       65000          250           25           60           70         5.25          0.9  
       65000          250           25           70           80            4          0.7  
       65000          250           25           60           70         4.75          0.8  
       65000          250           25           80           90            4          0.8  
       65000          250           25           60           70         4.25          0.7  
       65000          250           25           70           80         4.25          0.8  
