         310           35         42.5      54.2857            6           14      180.387      133.485           14      108.253            3
         310           50         52.5           71         10.5         14.5       182.34      133.601           14       110.04            3
         310           60         52.5      75.8333           10           15      191.142       136.29           14      101.941            3
         310           45         37.5      54.4444          5.5         14.5      190.779      137.408           14      115.359            3
         310           35         32.5      44.2857          6.5         13.5      181.256      139.063           14      107.431            3
         320         82.5           90      119.394            9           16      204.206      101.968           14      65.0186            3
         320         82.5           80      109.394            9           16       214.78      105.403           14      95.7539            3
         320           40         37.5           50         11.5         13.5      147.423      120.045           14      81.8103            3
         320           35           35      45.7143          6.5         13.5       151.35      120.139           14      80.3787            3
         320         32.5           40      49.2308          6.5         13.5      148.453      122.047           14      69.7562            3
         320           50           55           72         10.5         14.5      168.794       127.81           14      80.1612            3
         320           40         47.5           60          5.5         14.5      168.271      128.291           14      77.6184            3
         320           40         37.5           50            6           14      157.956      128.634           14      69.5358            3
         320         67.5           70      93.7037          9.5         15.5      210.234      128.757           14      120.297            3
         320           50           45           62            5           15      174.368      129.863           14       75.184            3         200         12.5           75          110            7           13      164.153      87.6563           14      77.9622            3
         200         12.5           75          110          8.5         12.5      147.807      89.7587           14      58.3752            3
         200          7.5           80          110         10.5         11.5      133.799      90.6508           14      61.8777            3
         200          7.5           80          110            9           12      131.048      91.5644           14      52.1355            3
         200           40           60          115          6.5         14.5      220.407      92.4551           14      94.5462            3
         200         17.5           70      107.143          9.5         12.5      163.647      92.5413           14      73.9757            3
         200           30           65      113.333           11           13      187.947      93.1849           14      86.5311            3
         200         12.5         67.5          100          7.5         12.5      154.698      94.9642           14      67.3279            3
         200           40           60          115            9           14      212.211      95.2302           14      94.3973            3
         200         12.5           75          110           10           12      140.272      95.9743           14      53.1078            3
         210         27.5           75      118.182          5.5         14.5      214.329       80.671           14      103.941            3
         210           15         77.5          110          6.5         13.5      174.367      87.6198           14      85.6268            3
         210         22.5         77.5      116.667           10           13      165.008      88.6407           14      67.1161            3
         210           15         77.5          110            8           13      152.949      90.2737           14      62.0102            3
         210           30           70          115          9.5         13.5      185.618       90.526           14        81.83            3
         210         42.5         62.5      114.706            5           15      225.031      91.2303           14      97.1171            3
         210         22.5           70      106.667          7.5         13.5       182.15      92.8274           14      86.1733            3
         210           20           75        112.5          7.5         13.5       188.15      93.7731           14      100.717            3
         210           35         62.5          110            8           14      203.994      94.9737           14      96.6095            3
         210           30           70          115          5.5         14.5      225.454      96.6428           14       120.09            3
         220         17.5         82.5      112.857            6           14      173.691      81.5162           14       78.074            3
         220         37.5         72.5      119.333          7.5         14.5      214.771      84.0337           14      105.484            3
         220           20         82.5          115           10           13      171.459      90.8339           14        90.24            3
         220         32.5         72.5      113.846         10.5         13.5       182.74      91.5213           14      79.6387            3
         220         22.5           75      108.889           10           13      169.463      93.1703           14      82.9652            3
         220           45           65      114.444            6           15      217.348      94.0247           14      89.4675            3
         220           20         82.5          115         11.5         12.5      145.223      94.5877           14      49.1558            3
         220           10         77.5          100           10           12       142.92      94.7818           14      79.9553            3
         220           25         77.5          114            7           14      163.795      95.0899           14       48.771            3
         220           10         77.5          100         11.5         11.5      137.849      95.5064           14       76.555            3
         230           40           75       118.75            6           15      201.955      88.3738           14      75.8726            3
         230         32.5         77.5      115.385            9           14      195.059      88.4784           14      99.3205            3
         230         17.5           80      105.714          7.5         13.5      159.505      89.1947           14      73.2331            3
         230         42.5         72.5      117.059           11           14       202.55      90.6873           14      98.7727            3
         230         47.5         67.5      114.211            7           15       224.55      91.1185           14      107.153            3
         230         37.5           70      110.667            5           15      208.178      91.2873           14      90.8545            3
         230           25           75          106            7           14      180.498      91.8462           14      85.3566            3
         230           30         82.5      118.333            5           15      227.516       92.539           14       123.16            3
         230          7.5           75           90         10.5         11.5      126.265      93.2581           14      70.2953            3
         230          7.5           75           90            9           12      131.862      94.7558           14      71.9005            3
         240           45           75      116.667          9.5         14.5      207.124      89.8398           14      100.791            3
         240         52.5         67.5      112.857          5.5         15.5      234.837      90.9859           14      112.794            3
         240         62.5         67.5        119.2          7.5         15.5      247.288      91.7631           14      124.944            3
         240         37.5           75          112           10           14      180.116      94.5801           14      74.4229            3
         240           45           75      116.667            7           15       188.51      97.4978           14      51.1699            3
         240         42.5           70      108.235           11           14      192.926      98.0746           14      90.9469            3
         240         22.5         77.5      103.333          8.5         13.5      155.553      98.1102           14      64.1932            3
         240         12.5         82.5          100          6.5         13.5      138.123      98.5665           14      53.3585            3
         240         17.5         77.5      98.5714            9           13        147.7       98.984           14       65.438            3
         240           10         67.5           80         10.5         11.5      126.649      99.7357           14      63.3738            3
         250         47.5         77.5      116.316          5.5         15.5      222.075      84.0904           14      102.426            3
         250          7.5         82.5           90         11.5         11.5      116.902      90.7194           14      61.4083            3
         250         42.5         82.5      119.412          9.5         14.5      207.059      91.9762           14      110.574            3
         250          7.5         72.5           80         10.5         11.5       118.22      92.3309           14      64.1833            3
         250          7.5         82.5           90           10           12      120.628      92.5971           14      59.9084            3
         250          7.5         82.5           90          8.5         12.5      124.421      93.4164           14      56.2653            3
         250           25         77.5          100          5.5         14.5      177.182      94.4233           14      80.9709            3
         250          7.5         72.5           80            9           12      126.472      95.0788           14      71.5199            3
         250          7.5         82.5           90            7           13      130.251      95.4046           14      56.1747            3
         250           55           70      112.727            9           15      219.797      97.4998           14      109.601            3
         260         47.5         82.5      117.368         10.5         14.5      196.912      90.7006           14      93.6561            3
         260           10         82.5           90           11           12      126.448      94.8177           14      72.6831            3
         260         37.5         77.5      104.667            6           15      189.196      94.8348           14      83.8695            3
         260           10         72.5           80         11.5         11.5        119.1      95.6252           14       61.812            3
         260           25         82.5          102            8           14      167.509      96.0548           14      84.2213            3
         260         52.5         77.5      114.762          6.5         15.5      231.121      96.0693           14      122.151            3
         260         67.5         72.5      119.259            6           16      257.578      96.1767           14      136.254            3
         260           10         82.5           90          9.5         12.5      134.024       97.166           14      79.5957            3
         260           10         72.5           80           10           12      127.883      97.9651           14       72.385            3
         260         52.5         77.5      114.762            9           15      219.661      98.4065           14      117.102            3
         270           60           75        112.5            5           16      241.031      92.6759           14      122.405            3
         270         57.5         77.5      113.478           10           15      210.346      96.1284           14      103.071            3
         270         72.5           75      118.621            7           16      252.818       96.719           14      131.253            3
         270         47.5         77.5      108.421         10.5         14.5      193.296       98.398           14      97.5106            3
         270         47.5         77.5      108.421            8           15      189.475      98.6099           14      80.3904            3
         270           70           75      119.286          9.5         15.5      236.866      98.6518           14      122.318            3
         270         27.5         82.5      99.0909         10.5         13.5      155.728      99.2736           14      73.2783            3
         270           15         82.5           90          7.5         13.5      141.652      99.6473           14      64.1841            3
         270         12.5           75           80          9.5         12.5      130.987       100.06           14        70.62            3
         270         47.5         77.5      108.421          5.5         15.5      186.438      100.723           14      59.6841            3
         280           10           80           80           11           12      117.034      93.1465           14      62.8189            3
         280           40         82.5          105            7           15      181.039      96.1816           14      81.3583            3
         280           10           80           80          9.5         12.5      126.036      96.2964           14      71.8239            3
         280         57.5         82.5      114.348            5           16      193.256      97.7808           14      45.6344            3
         280         52.5         77.5      106.667          6.5         15.5       196.24      99.8765           14      82.7296            3
         280         67.5         72.5      110.741            6           16      216.041      100.204           14      84.8688            3
         280         12.5         77.5           80          6.5         13.5      140.703      101.364           14      72.3491            3
         280           10           80           80            8           13       138.84      101.972           14      82.6601            3
         280           20         82.5           90            7           14      150.651       101.98           14      69.2336            3
         280           60           70      103.333          7.5         15.5      210.242      102.232           14      100.417            3
         290         62.5         82.5        113.2            6           16      233.104      95.7674           14      122.233            3
         290         77.5           80       118.71            8           16      232.961      96.0932           14      109.947            3
         290           10         82.5           80          6.5         13.5      131.084      98.7352           14      61.3108            3
         290         62.5         82.5        113.2          8.5         15.5      199.113      99.4637           14      79.0367            3
         290         57.5         77.5      105.217          7.5         15.5      199.485       100.34           14      89.7334            3
         290           60           75      104.167            5           16      208.475      100.739           14      87.4281            3
         290           10         82.5           80          9.5         12.5      117.722      100.872           14      39.7508            3
         290         37.5         82.5      98.6667           11           14      164.605      100.993           14      79.1625            3
         290         12.5           80           80         10.5         12.5      132.356      101.047           14      79.0128            3
         290           10         82.5           80            8           13      124.072       101.06           14      50.6564            3
         300           80         82.5       118.75          5.5         16.5      233.622      91.4708           14      97.4377            3
         300           70           80      111.429            7           16      220.361       94.976           14      104.726            3
         300         67.5         82.5      112.222          9.5         15.5      211.971      97.7569           14      104.102            3
         300         62.5         77.5          104          8.5         15.5      202.163      101.216           14      95.6171            3
         300           65           75      103.077            6           16      220.488      101.517           14      110.206            3
         300           50           80          100          6.5         15.5      199.152      102.412           14      101.103            3
         300         17.5           80           80           10           13      132.821       104.34           14       65.634            3
         300           20         82.5           85           11           13        139.7      104.481           14      83.4543            3
         300         32.5           75      86.1538            5           15      170.777      107.464           14      77.5157            3
         300           20         82.5           85          5.5         14.5      165.139      107.516           14      94.5029            3
         310         67.5         77.5      102.963          9.5         15.5      203.888      104.245           14      99.7304            3
         310         17.5         82.5           80          8.5         13.5      134.489      104.834           14      62.6955            3
         310           60         72.5      95.8333            5           16      208.627      105.002           14      100.918            3
         310           45           80      94.4444            8           15      171.069      105.888           14      76.3983            3
         310         22.5         77.5      78.8889          9.5         13.5      143.308       106.88           14      84.1212            3
         310         27.5         82.5      86.3636            5           15      171.462      107.083           14      88.0113            3
         310         27.5         82.5      86.3636            9           14       151.37      107.934           14       75.664            3
         310         57.5           75      96.9565          7.5         15.5      189.267       108.55           14      86.9411            3
         310           45           80      94.4444         10.5         14.5      173.083      109.323           14      88.9201            3
         310         17.5         82.5           80            7           14       155.22      110.295           14      95.4598            3
         310         32.5           80      87.6923           10           14      156.742      110.295           14      81.1112            3
         320           55         82.5      99.0909            5           16      199.541      98.6019           14      94.9378            3
         320         22.5         82.5      81.1111            8           14      143.479       105.17           14      75.2169            3
         320           50         77.5           92            9           15      174.182      106.765           14      81.4343            3
         320           80         82.5          110          5.5         16.5      199.822      107.502           14      49.9205            3
         320           55         82.5      99.0909          7.5         15.5      178.588      107.676           14      73.6218            3
         320           60         77.5      96.6667           11           15      182.827      108.572           14      85.7236            3
         320         72.5         77.5      102.069         10.5         15.5      205.376      108.874           14      103.189            3
         320           50         77.5           92         11.5         14.5      165.449      111.057           14      72.5766            3
         320         27.5         52.5      58.1818           11           13      137.931      111.448           14      78.0612            3
         320           40         82.5           90          9.5         14.5      157.416      111.825           14      68.8557            3
         330           60         82.5         97.5          8.5         15.5      186.082      103.558           14      87.6511            3
         330         62.5           80         96.4            6           16       192.68      105.497           14      84.3776            3
         330         42.5         82.5      88.8235          5.5         15.5      172.731      106.069           14      77.7238            3
         330         22.5         77.5      73.3333          9.5         13.5       133.98      109.633           14      58.6582            3
         330           25         77.5           76         10.5         13.5          143      109.657           14      85.3977            3
         330           45         77.5      86.6667          5.5         15.5      173.961       110.33           14      78.1823            3
         330         22.5         77.5      73.3333          5.5         14.5      148.909       111.44           14      67.5742            3
         330         72.5           80      102.759         10.5         15.5      190.723      111.834           14      81.3027            3
         330           45         77.5      86.6667            8           15        164.3      112.331           14      71.9271            3
         330           30         72.5           75         11.5         13.5      145.712      112.447           14       86.527            3
         340         22.5         82.5      75.5556            8           14      136.214      110.463           14      55.7005            3
         340           30         77.5      76.6667            5           15      155.627      111.897           14      68.4155            3
         340         77.5           80      101.935         11.5         15.5      195.173      112.024           14      89.5106            3
         340           70           75      94.2857            7           16       192.45      112.224           14       85.686            3
         340         22.5         82.5      75.5556         10.5         13.5       145.73      112.338           14        88.26            3
         340           75         82.5      102.667            8           16      187.887      112.381           14      69.1645            3
         340           35         77.5      78.5714          8.5         14.5       155.19      113.589           14      77.1311            3
         340           35         77.5      78.5714            6           15      156.181      113.626           14      67.0513            3
         340           55           80      90.9091          7.5         15.5      170.743      113.697           14      70.2433            3
         340           35         52.5      58.5714         11.5         13.5      138.144      113.925           14      73.6522            3
         350         27.5           80      73.6364         11.5         13.5       136.62       107.46           14      79.3209            3
         350         47.5         82.5      86.8421          6.5         15.5      170.137      108.591           14      78.7711            3
         350         67.5         82.5      95.9259            7           16       186.27      109.188           14      80.4998            3
         350           30           70      68.3333         11.5         13.5      135.009      109.249           14      74.5319            3
         350           30         57.5      58.3333         10.5         13.5      134.669      109.724           14      74.8919            3
         350           30         82.5      78.3333           10           14      142.563      110.117           14      78.1877            3
         350         47.5         82.5      86.8421            9           15      163.178      110.609           14      77.2011            3
         350           30           70      68.3333            9           14      138.942      111.212           14       69.076            3
         350           80         82.5      101.875            9           16      209.555      111.317           14       110.69            3
         350         27.5           80      73.6364            5           15       158.71      111.787           14       80.524           15
         360           60         82.5           90            6           16      186.596      108.961           14      90.5198            3
         360         37.5         42.5           48         11.5         13.5      128.572       111.28           14      62.1903            3
         360         32.5           55      55.3846         11.5         13.5      135.054      112.026           14      73.9368            3
         360           30           75           70            5           15      156.648      113.244           14        77.95            3
         360           30         62.5           60         11.5         13.5      139.329      113.629           14      79.2783            3
         360         32.5           80      75.3846            6           15      154.867      113.838           14      73.6287            3
         360           30           75           70          7.5         14.5      151.318      114.143           14      89.5621            3
         360         37.5           80           78          9.5         14.5      154.287      114.872           14        89.08            3
         360           65         77.5      87.6923          9.5         15.5      179.825       115.38           14      87.7312            3
         360         32.5           80      75.3846          8.5         14.5      154.697      115.428           14      93.6996            3
         200         12.5           75          110            7           13       163.03      85.4577           14      75.0904            3
         200         12.5         67.5          100          7.5         12.5      154.769      94.1155           14      67.9371            3
         200          7.5           80          110          7.5         12.5      127.005      97.0122           14       48.072            3
         200           40           60          115         11.5         13.5      208.843      97.0446           14      97.5273            3
         200           20           70          110          6.5         13.5      157.599      98.8176           14      47.1515            3
         200           15         62.5      96.6667          7.5         12.5      158.729      99.4176           14      67.8662            3
         200          7.5         72.5          100            8           12      131.788      99.5777           14      50.7176            3
         200           35           65      118.571          5.5         14.5      162.847      104.703           14      56.9959            3
         200         12.5           60           90            8           12      160.815      105.274           14      82.6332            3
         200         17.5         77.5      117.143          6.5         13.5      127.489      105.674           14      68.3083            3
         210         27.5           75      118.182          5.5         14.5      214.877      81.9292           14      105.107            3
         210           15         77.5          110          6.5         13.5      174.139      86.6088           14      85.0551            3
         210         42.5         62.5      114.706            5           15       224.35      91.2473           14      95.4973            3
         210           30           70          115          5.5         14.5      225.199      95.8514           14      119.781            3
         210         37.5         67.5          118         11.5         13.5      209.875      95.9979           14      110.573            3
         210           20         67.5        102.5          6.5         13.5        184.2      97.0684           14      92.2492            3
         210         32.5         67.5      112.308          5.5         14.5      183.741      98.5162           14      48.3919            3
         210           35         62.5          110          5.5         14.5      195.344      98.5335           14      69.4191            3
         210           15           70          100            7           13      152.408      100.883           14      59.9308            3
         210           10           65           90            8           12      144.836      101.537           14      66.0295            3
         220         17.5         82.5      112.857            6           14      172.911      81.3827           14      76.3057            3
         220         37.5         72.5      119.333            5           15      178.715      96.9468           14      45.6692            3
         220           10         77.5          100            7           13      162.846       98.535           14      93.4611            3
         220          7.5         62.5           80          8.5         11.5      136.373      99.7283           14       76.554            3
         220           45         57.5      104.444            5           15      218.845      99.9282           14       95.471            3
         220         12.5           75          100            7           13      140.428      103.047           14      54.5396            3
         220         37.5           65      109.333         11.5         13.5      201.554      104.091           14      107.786            3
         220           45           65      114.444           11           14      193.825      104.221           14      69.2469            3
         220           15         67.5      93.3333            7           13      169.601      105.244           14      92.0546            3
         220         22.5           75      108.889            6           14      148.927       106.42           14      58.3874            3
         230         37.5           70      110.667            5           15      209.064      91.0319           14      92.5011            3
         230         42.5         72.5      117.059           11           14      202.781      91.2479           14      99.1155            3
         230           30         82.5      118.333            5           15      227.307      92.2805           14      122.823            3
         230          7.5           75           90          7.5         12.5      140.472      97.4825           14      75.9749            3
         230         22.5         72.5      101.111            6           14      167.828      98.1998           14      67.5881            3
         230         52.5         62.5      111.905         10.5         14.5       216.95      101.603           14      103.374            3
         230         62.5         62.5        118.4           10           15      227.244      104.942           14      93.7926            3
         230         17.5           80      105.714            6           14      194.202      104.987           14      114.526            3
         230           15           75      96.6667          6.5         13.5       177.57      105.485           14      102.808            3
         230         32.5         77.5      115.385            5           15       236.74      106.572           14      135.642            3
         240         12.5         82.5          100          6.5         13.5      136.257      98.0317           14      48.8672            3
         240         42.5           70      108.235           11           14        191.7      98.1492           14      88.5712            3
         240           25           80          108          5.5         14.5      158.896      99.9271           14      50.5525            3
         240         27.5           75      103.636          5.5         14.5      164.022      103.182           14      52.1656            3
         240           20         77.5          100            6           14      153.396      104.192           14      57.6648            3
         240         32.5           65      96.9231          5.5         14.5      181.918      104.328           14      75.4446            3
         240         32.5         82.5      116.923            5           15       136.85      105.174           14      64.8912            3
         240         32.5         82.5      116.923         11.5         13.5      198.109      105.509           14      119.334            3
         240           30           70          100          5.5         14.5      173.858      106.046           14      66.0176            3
         240         42.5           60      98.2353            5           15      216.368      107.205           14        107.8            3
         250           25         77.5          100          5.5         14.5      178.758      94.5787           14        84.72            3
         250          7.5         82.5           90            7           13      129.631      94.6689           14      55.9641            3
         250          7.5         72.5           80          7.5         12.5      136.821      98.1333           14      80.4472            3
         250           15           75           90          6.5         13.5      153.826       102.62           14      74.5459            3
         250           40         77.5       111.25           11           14      199.511      103.666           14      112.256            3
         250         32.5           80      108.462            5           15      158.932      103.771           14       54.072            3
         250           50           75          115         10.5         14.5      180.149      105.988           14      46.9404            3
         250           35           75      105.714            5           15      168.667      106.113           14      52.0361            3
         250         32.5           80      108.462         11.5         13.5      187.736      107.393           14      111.016            3
         250           10           70           80          7.5         12.5      131.862       107.48           14      50.1076            3
         260         47.5         82.5      117.368         10.5         14.5      196.514      89.9182           14      93.6234            3
         260           10         82.5           90          6.5         13.5       159.09       105.66           14      100.006            3
         260          7.5           75           80          7.5         12.5      124.649      105.762           14      44.9098            3
         260           40         82.5        112.5           11           14      160.096      106.125           14      47.7663            3
         260         37.5         67.5      94.6667            5           15       201.15      106.746           14      101.016            3
         260           30           80      103.333            5           15      210.409      107.198           14      120.094            3
         260           50           70          106         10.5         14.5      185.422      108.783           14      74.5231            3
         260           60           70      111.667           10           15       193.65      110.378           14      59.6476            3
         260         22.5           80      97.7778          5.5         14.5      193.397      111.468           14      115.225            3
         260         42.5           60      90.5882            5           15      189.916      112.086           14      82.2015            3
         270         57.5         77.5      113.478           10           15      210.235      95.7219           14      102.851            3
         270         47.5         77.5      108.421         10.5         14.5      192.662      96.7476           14      96.1574            3
         270           70           75      119.286          9.5         15.5      237.231      99.3932           14      123.099            3
         270           15         82.5           90            6           14      162.173      103.271           14      93.7538            3
         270           15         72.5           80          6.5         13.5      152.602      105.223           14      85.0845            3
         270           40         77.5       103.75           11           14      164.132      106.078           14      63.8608            3
         270         27.5         72.5      89.0909          5.5         14.5      164.253      106.841           14      67.9482            3
         270         17.5         77.5      87.1429            6           14      167.042       107.58           14       94.517            3
         270           50           65           97         10.5         14.5      187.322      109.061           14      86.8002            3
