#      rate      |    C_m    |     g      |     g_1     |    tau_1    |  V_dist1   |  V_dist2   | 
# ------------------------------------------------------------------------------------------------------------------
       65000          230           30         32.5      58.3333          7.5         12.5  
       65000          230           55           60      110.909         10.5         14.5  
       65000          230           55         52.5      100.909         10.5         14.5  
       65000          230           65           60      117.692           10           15  
       65000          230         52.5         47.5      91.9048            5           15  
       65000          230           40         42.5        78.75            6           14  
       65000          230         37.5         37.5      70.6667          6.5         13.5  
       65000          230         62.5           55        108.4           10           15  
       65000          330         67.5           75      94.4444          9.5         15.5  
       65000          330           40           40        51.25         11.5         13.5  
       65000          330         37.5           45           54         11.5         13.5  
       65000          200         57.5         52.5      117.391         10.5         14.5  
       65000          330         82.5           85          110            9           16  
       65000          240         62.5           60        109.2           10           15  
       65000          330         52.5           45      61.4286         10.5         14.5  
       65000          200         42.5           50      103.529         11.5         13.5  
       65000          330         42.5         47.5      58.8235           11           14  
       65000          200         27.5           20      46.3636          9.5         10.5  
       65000          200           45           35      82.2222            6           14  
       65000          330           50         47.5           63         10.5         14.5  
       65000          330         82.5         72.5          100            9           16  
       65000          200           25         17.5           40         10.5          9.5  
       65000          200           45         47.5      102.222          5.5         14.5  
       65000          240           50         52.5           94            5           15  
       65000          240         62.5         67.5        119.2           10           15  
       65000          240         47.5           55      95.2632           11           14  
       65000          240         52.5         42.5      82.8571            5           15  
       65000          240         47.5           40      75.2632          5.5         14.5  
       65000          240         47.5         47.5      85.2632           11           14  
       65000          240           55         57.5      101.818         10.5         14.5  
       65000          330         67.5         62.5      84.4444          9.5         15.5  
       65000          210           30           20           45            9           11  
       65000          210           40         42.5        86.25            6           14  
       65000          230           30           25      48.3333          8.5         11.5  
       65000          330           40           30        41.25          6.5         13.5  
       65000          200         42.5           50      103.529          5.5         14.5  
       65000          210           25           20           42           10           10  
       65000          210         57.5           50      108.261         10.5         14.5  
       65000          220           30         22.5      46.6667          8.5         11.5  
       65000          210           45           45      93.3333          5.5         14.5  
       65000          220         47.5           55      103.158            5           15  
       65000          220         22.5         27.5      48.8889          9.5         10.5  
       65000          210         27.5         22.5      48.1818            9           11  
       65000          220         47.5           40      83.1579          5.5         14.5  
       65000          210           50           55          111            5           15  
       65000          220         47.5           55      103.158           11           14  
       65000          200         22.5         27.5      54.4444          9.5         10.5  
       65000          220           25         22.5           44          9.5         10.5  
       65000          200         47.5         52.5      111.053            5           15  
       65000          200         47.5           40      91.0526          5.5         14.5  
       65000          230         62.5         62.5        118.4           10           15  
       65000          220           25           30           54          8.5         11.5  
       65000          210         42.5         47.5      94.7059         11.5         13.5  
       65000          220           45           35      74.4444            6           14  
       65000          210         37.5           45           88            6           14  
       65000          220           50         52.5          102            5           15  
       65000          210         42.5         47.5      94.7059          5.5         14.5  
       65000          220           50           45           92           11           14  
       65000          250         42.5         47.5      79.4118          5.5         14.5  
       65000          260           55         47.5      83.6364         10.5         14.5  
       65000          260         62.5           60        100.8           10           15  
       65000          260         42.5         42.5      70.5882         11.5         13.5  
       65000          260         42.5           35      60.5882            6           14  
       65000          260         62.5         67.5        110.8           10           15  
       65000          260         47.5         37.5      67.3684          5.5         14.5  
       65000          260         32.5           30           50          7.5         12.5  
       65000          240           65           65      118.462           10           15  
       65000          250         32.5           35      58.4615            7           13  
       65000          250         37.5           45      73.3333            6           14  
       65000          250         62.5           55          100           10           15  
       65000          240           65         57.5      108.462           10           15  
       65000          250         27.5           35      55.4545          7.5         12.5  
       65000          250           60           65      110.833           10           15  
       65000          250         52.5           55      93.8095         10.5         14.5  
       65000          250         72.5           65      117.241          9.5         15.5  
       65000          260         72.5           70      117.931          9.5         15.5  
       65000          250         32.5         27.5      48.4615          7.5         12.5  
       65000          290         42.5           35      54.1176         11.5         13.5  
       65000          260         32.5         22.5           40            8           12  
       65000          270           70           75      119.286          9.5         15.5  
       65000          290           45           50      72.2222           11           14  
       65000          300           70           70      101.429          9.5         15.5  
       65000          250           35           40      65.7143          6.5         13.5  
       65000          260         27.5           30      47.2727            8           12  
       65000          300         82.5           80      118.182            9           16  
       65000          300         37.5           45           60         11.5         13.5  
       65000          300         42.5         37.5      55.2941         11.5         13.5  
       65000          300           70           60      91.4286          9.5         15.5  
       65000          300         67.5         72.5      102.222          9.5         15.5  
       65000          270         72.5           75      118.621          9.5         15.5  
