#       rate      |    C_m    |     g      |     g_1     |    tau_1    |  V_dist1   |  V_dist2   |   fraction  |  rate ex |  rate inh  | rate res    |  cv es     |  cv inh   |   cv res   |   cv all   |   recstart  |  simtime  
# ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       62000          250           25           60         92.5        4.025         1.15          0.4     0.146735     0.136792      4.36649     0.249736      0.16102      3.31836      1.83883         7500        10000  
       63000          250           25           60         92.5        4.025         1.15          0.1     0.858028     0.860377      5.56875     0.801096     0.769061      2.72072     0.951824         7500        10000  
       62000          250           25           60         92.5        4.025         1.15          0.5     0.140909     0.126415      4.44793     0.227596      0.21518      3.21991      2.13202         7500        10000  
       63000          250           25           60         92.5        4.025         1.15          0.2      0.86134     0.888679      5.67113     0.790367     0.810485      2.81047      1.12553         7500        10000  
       62000          250           25           60         92.5        4.025         1.15          0.6     0.152062     0.154717      4.47113     0.263931     0.268346      3.27401      2.33031         7500        10000  
       62000          250           25           60         92.5        4.025         1.15          0.7     0.128276      0.14434      4.55369     0.274425      0.25415      3.31517      2.65845         7500        10000  
       63000          250           25           60         92.5        4.025         1.15          0.3     0.897345     0.886792      5.66138     0.789665     0.842281      2.80682      1.29486         7500        10000  
       64000          250           25           60         92.5        4.025         1.15          0.1      3.60436      3.56226      8.47292     0.863322     0.856015      2.48979     0.994332         7500        10000  
       62000          250           25           60         92.5        4.025         1.15          0.8     0.128125     0.129245      4.58608     0.290062     0.281481      3.38724      2.94808         7500        10000  
       63000          250           25           60         92.5        4.025         1.15          0.4     0.871134     0.856604      5.86134     0.818731      0.77679      2.75526      1.44795         7500        10000  
       64000          250           25           60         92.5        4.025         1.15          0.2      3.56856      3.50755      8.63093     0.849097     0.843207      2.41348       1.1048         7500        10000  
       63000          250           25           60         92.5        4.025         1.15          0.5     0.873554     0.820755      5.87727     0.816411       0.7938       2.8726       1.6572         7500        10000  
       63000          250           25           60         92.5        4.025         1.15          0.6     0.852577         0.85      5.95155     0.789149     0.773537      2.85564      1.80386         7500        10000  
       65000          250           25           60         92.5        4.025         1.15          0.1      9.61674      9.37075      19.9354     0.734513     0.747249      2.72612     0.898831         7500        10000  
       64000          250           25           60         92.5        4.025         1.15          0.3       3.5882       3.6283         8.54     0.854918     0.862846      2.51512      1.26436         7500        10000  
       63000          250           25           60         92.5        4.025         1.15          0.7     0.842069     0.874528      6.05516     0.764799     0.820689      2.87856      1.98936         7500        10000  
       64000          250           25           60         92.5        4.025         1.15          0.4      3.54708      3.61604      8.78814     0.853348     0.860348       2.5153      1.40015         7500        10000  
       63000          250           25           60         92.5        4.025         1.15          0.8     0.834375     0.843396      6.12603     0.739345     0.777496      2.83979      2.12751         7500        10000  
       65000          250           25           60         92.5        4.025         1.15          0.2       9.5951      9.38774      18.5103     0.732977     0.741605      2.61055      1.04269         7500        10000  
       64000          250           25           60         92.5        4.025         1.15          0.5      3.56281      3.56887      8.94298     0.865389     0.862997      2.61588      1.58296         7500        10000  
       66000          250           25           60         92.5        4.025         1.15          0.1      18.1589      17.7509      100.846      0.55797     0.567172      0.90677     0.588001         7500        10000  
       65000          250           25           60         92.5        4.025         1.15          0.3      9.47935      9.47075      19.3179     0.729686     0.745296      2.69154      1.21464         7500        10000  
       64000          250           25           60         92.5        4.025         1.15          0.6      3.53918      3.64434      9.05876      0.86365     0.867682      2.63934       1.7387         7500        10000  
       65000          250           25           60         92.5        4.025         1.15          0.4      9.50275       9.4066      19.2186     0.732359     0.745885       2.7785      1.40645         7500        10000  
       64000          250           25           60         92.5        4.025         1.15          0.7      3.45034      3.52642      9.07198     0.862876      0.85164      2.63277       1.8778         7500        10000  
       66000          250           25           60         92.5        4.025         1.15          0.2      18.1131      17.7019      102.209     0.559149     0.568056     0.891154     0.615238         7500        10000  
       67000          250           25           60         92.5        4.025         1.15          0.1       26.656      26.1783      128.748     0.411973     0.417779     0.183574     0.394434         7500        10000  
       64000          250           25           60         92.5        4.025         1.15          0.8      3.47917       3.4934      9.29665     0.886118     0.865666      2.66935      2.05515         7500        10000  
       65000          250           25           60         92.5        4.025         1.15          0.5      9.42314      9.53302      19.0215     0.741484      0.72635       2.7399      1.55845         7500        10000  
       66000          250           25           60         92.5        4.025         1.15          0.3      18.1431      17.8075      104.377     0.563675     0.567728     0.782501     0.618182         7500        10000  
       65000          250           25           60         92.5        4.025         1.15          0.6      9.51237      9.59811      18.7595     0.736866     0.747768      2.74603      1.72811         7500        10000  
       66000          250           25           60         92.5        4.025         1.15          0.4      18.0522      17.8349      106.899      0.56465     0.566266     0.650898     0.593251         7500        10000  
       67000          250           25           60         92.5        4.025         1.15          0.2       26.692      26.0415       129.24     0.411534     0.423505     0.182425     0.376077         7500        10000  
       68000          250           25           60         92.5        4.025         1.15          0.1      34.1683      33.5792      143.458     0.307043     0.315102     0.156037     0.296206         7500        10000  
       65000          250           25           60         92.5        4.025         1.15          0.7      9.39034      9.33585      19.7513     0.737489     0.738488      2.85226      1.95276         7500        10000  
       67000          250           25           60         92.5        4.025         1.15          0.3      26.4988      26.0925      129.505     0.414286     0.418623     0.191886     0.360407         7500        10000  
       65000          250           25           60         92.5        4.025         1.15          0.8      9.42812      9.42642      20.0227     0.740514     0.745603      2.86692      2.13981         7500        10000  
       66000          250           25           60         92.5        4.025         1.15          0.5      18.0384      17.9877      109.531     0.563418     0.553678     0.532994     0.549189         7500        10000  
       68000          250           25           60         92.5        4.025         1.15          0.2      34.0961      33.5038      143.706     0.307521     0.314619     0.155054      0.28377         7500        10000  
       66000          250           25           60         92.5        4.025         1.15          0.6      18.0588      18.3094      111.613     0.554828     0.560198     0.451497     0.504913         7500        10000  
       67000          250           25           60         92.5        4.025         1.15          0.4      26.5076      26.3519      130.386      0.41242     0.415144     0.179274     0.336376         7500        10000  
       69000          250           25           60         92.5        4.025         1.15          0.1      40.5362      39.8953      155.673     0.241634     0.246679     0.140293     0.234295         7500        10000  
       66000          250           25           60         92.5        4.025         1.15          0.7      17.9834      18.4642      113.766     0.558051     0.548896      0.39749     0.464152         7500        10000  
       68000          250           25           60         92.5        4.025         1.15          0.3      33.9705      33.6896      143.693     0.311136     0.313984     0.155119     0.273305         7500        10000  
       67000          250           25           60         92.5        4.025         1.15          0.5      26.4694      26.4708      131.071      0.41427     0.411075      0.17809     0.316822         7500        10000  
       66000          250           25           60         92.5        4.025         1.15          0.8      17.9417      18.6396      116.315     0.568587     0.549243     0.324459     0.404566         7500        10000  
       69000          250           25           60         92.5        4.025         1.15          0.2      40.4619      39.9377      155.786     0.241264     0.248162      0.13952     0.225802         7500        10000  
       70000          250           25           60         92.5        4.025         1.15          0.1      46.1186       45.434      166.696     0.195736     0.200582     0.128518     0.191138         7500        10000  
       67000          250           25           60         92.5        4.025         1.15          0.6      26.3515      26.4906      131.851     0.416692     0.419045     0.175686     0.298446         7500        10000  
       68000          250           25           60         92.5        4.025         1.15          0.4      33.9309      33.7453      143.956     0.311484      0.31277     0.155217     0.260419         7500        10000  
       69000          250           25           60         92.5        4.025         1.15          0.3      40.3386       40.016      155.677     0.242891     0.248181     0.140158     0.218593         7500        10000  
       67000          250           25           60         92.5        4.025         1.15          0.7      26.3759      26.8104      132.962     0.410673     0.410558     0.174244     0.274806         7500        10000  
       68000          250           25           60         92.5        4.025         1.15          0.5       33.843      33.8462      144.714     0.312756     0.312921     0.153637      0.24752         7500        10000  
       70000          250           25           60         92.5        4.025         1.15          0.2      45.9552      45.4783      166.459     0.196895     0.200692     0.128596     0.186366         7500        10000  
       67000          250           25           60         92.5        4.025         1.15          0.8      26.2573      26.9887      134.122      0.42058     0.408418     0.171739      0.25475         7500        10000  
       69000          250           25           60         92.5        4.025         1.15          0.4      40.2838      40.1057      155.877     0.243035     0.244819     0.139726     0.209443         7500        10000  
       68000          250           25           60         92.5        4.025         1.15          0.6      33.7871      33.9698      145.198     0.313302     0.313795     0.153519     0.234716         7500        10000  
       70000          250           25           60         92.5        4.025         1.15          0.3      45.8265      45.5491      166.292     0.198595      0.20075     0.129051     0.181891         7500        10000  
       68000          250           25           60         92.5        4.025         1.15          0.7      33.7221      34.1425      146.095     0.313806     0.309516     0.152493     0.220349         7500        10000  
       69000          250           25           60         92.5        4.025         1.15          0.5      40.1715      40.2142      156.305     0.245656     0.244546      0.13951     0.201919         7500        10000  
       70000          250           25           60         92.5        4.025         1.15          0.4      45.7127      45.6189      166.468     0.198049     0.199528      0.12924     0.175728         7500        10000  
       68000          250           25           60         92.5        4.025         1.15          0.8      33.5615      34.2151       146.93     0.319543     0.308785      0.15133     0.206989         7500        10000  
       69000          250           25           60         92.5        4.025         1.15          0.6      40.1701      40.2311      156.705     0.244938     0.243756     0.138861     0.192495         7500        10000  
       70000          250           25           60         92.5        4.025         1.15          0.5      45.7066      45.6802      166.675     0.198905     0.198727      0.12888     0.170151         7500        10000  
       69000          250           25           60         92.5        4.025         1.15          0.7      40.0717      40.4245      157.491     0.243527      0.24349     0.138209     0.183007         7500        10000  
       70000          250           25           60         92.5        4.025         1.15          0.6       45.632      45.7547       167.11     0.199458     0.199145     0.128647     0.164535         7500        10000  
       69000          250           25           60         92.5        4.025         1.15          0.8      39.9365      40.5236      158.272     0.247009     0.241858     0.137465     0.174045         7500        10000  
       70000          250           25           60         92.5        4.025         1.15          0.7      45.5366      45.9302      167.675      0.20112     0.197072     0.128338     0.158574         7500        10000  
       70000          250           25           60         92.5        4.025         1.15          0.8      45.4729      45.9858      168.448     0.201684     0.197299     0.127565     0.152154         7500        10000  
