#       rate      |    C_m    |     g      |     g_1     |    tau_1    |  V_dist1   |  V_dist2   |   fraction  |  rate ex |  rate inh  | rate res    |  cv es     |  cv inh   |   cv res   |   cv all   |   recstart  |  simtime  
# ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       65500          250           25         32.5           50          3.2         16.8          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.2         16.8          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.2         16.8          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.2         16.8          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.2         16.8          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.2         16.8          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.2         16.8          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.2         16.8          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.1         16.9          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.1         16.9          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.3         16.7          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.3         16.7          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.1         16.9          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50            3           17          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50            3           17          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.1         16.9          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50            3           17          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.3         16.7          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50            3           17          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.3         16.7          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50            3           17          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50            3           17          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.1         16.9          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
       65500          250           25         32.5           50          3.1         16.9          0.5       7.5814      7.63774            0     0.650443      0.65767          NAN     0.652645         7500        10000  
